item_id,properties,
151478,Satellite TV|Sailing|Cosmetic Mirror|Telephone|Hotel|Sitting Area (Rooms)|Wheelchair Accessible|Bathtub|Satisfactory Rating|Luxury Hotel|Terrace (Hotel)|Television|Business Hotel|Shower|Cot|Hairdryer|From 3 Stars|Radio|Desk|WiFi (Public Areas)|Openable Windows|Express Check-In / Check-Out|Restaurant|Boat Rental|From 2 Stars|Conference Rooms|3 Star|Car Park|Honeymoon|Computer with Internet|Central Heating,
152256,Satellite TV|Safe (Hotel)|Telephone|Hotel|Reception (24/7)|Wheelchair Accessible|Cable TV|Hotel Bar|Pool Table|Bathtub|Satisfactory Rating|Room Service|Luxury Hotel|Terrace (Hotel)|Business Hotel|Shower|Steam Room|Cot|Gym|Hairdryer|Beach|From 3 Stars|Good Rating|Radio|4 Star|From 4 Stars|Family Friendly|Desk|Tennis Court (Indoor)|WiFi (Public Areas)|Openable Windows|Restaurant|Laundry Service|Free WiFi (Combined)|Romantic|From 2 Stars|Business Centre|Conference Rooms|Sauna|Electric Kettle|Bike Rental|Free WiFi (Rooms)|Non-Smoking Rooms|Car Park|Concierge|Safe (Rooms)|Fitness|Swimming Pool (Indoor)|Jacuzzi (Hotel)|Honeymoon|Boutique Hotel|Childcare|Computer with Internet|Pet Friendly|WiFi (Rooms)|Swimming Pool (Combined Filter)|Free WiFi (Public Areas)|Lift|Central Heating,
152574,Cosmetic Mirror|Safe (Hotel)|Telephone|Hotel|Reception (24/7)|Wheelchair Accessible|Air Conditioning|Hypoallergenic Rooms|Cable TV|Hotel Bar|Bathtub|Satisfactory Rating|Room Service|Hiking Trail|Luxury Hotel|Terrace (Hotel)|Very Good Rating|Television|Business Hotel|Shower|Cot|Gym|Hairdryer|From 3 Stars|Convention Hotel|Good Rating|Radio|4 Star|From 4 Stars|Family Friendly|Desk|WiFi (Public Areas)|Openable Windows|Spa (Wellness Facility)|Restaurant|Laundry Service|Free WiFi (Combined)|Romantic|Boat Rental|From 2 Stars|Business Centre|Solarium|Conference Rooms|Sauna|Non-Smoking Rooms|Car Park|Safe (Rooms)|Large Groups|Excellent Rating|Computer with Internet|Pet Friendly|WiFi (Rooms)|Free WiFi (Public Areas)|Lift|Central Heating,
152838,Satellite TV|Golf Course|Airport Shuttle|Safe (Hotel)|Telephone|Hotel|On-Site Boutique Shopping|Reception (24/7)|Wheelchair Accessible|Massage|Hotel Bar|Bathtub|Satisfactory Rating|Room Service|Luxury Hotel|Very Good Rating|Television|Business Hotel|Shower|Steam Room|Cot|Gym|Hairdryer|From 3 Stars|Good Rating|Radio|4 Star|From 4 Stars|Family Friendly|Room Service (24/7)|Desk|WiFi (Public Areas)|Restaurant|Design Hotel|Laundry Service|Ironing Board|Free WiFi (Combined)|Romantic|From 2 Stars|Business Centre|Conference Rooms|Sauna|Electric Kettle|Bike Rental|Free WiFi (Rooms)|Non-Smoking Rooms|Car Park|Concierge|Safe (Rooms)|Fitness|Swimming Pool (Indoor)|Jacuzzi (Hotel)|Honeymoon|Large Groups|Computer with Internet|Pet Friendly|WiFi (Rooms)|Free WiFi (Public Areas)|Washing Machine|Lift|Central Heating,
155077,Satellite TV|Cosmetic Mirror|Safe (Hotel)|Telephone|Hotel|Sitting Area (Rooms)|Hypoallergenic Rooms|Cable TV|Massage|Hotel Bar|Bathtub|Satisfactory Rating|Room Service|Hiking Trail|Luxury Hotel|Terrace (Hotel)|Towels|Very Good Rating|Television|Business Hotel|Shower|Spa Hotel|Cot|Gym|Hairdryer|Ski Resort|Hypoallergenic Bedding|From 3 Stars|Good Rating|Radio|4 Star|From 4 Stars|Deck Chairs|Family Friendly|Skiing|Desk|WiFi (Public Areas)|Openable Windows|Spa (Wellness Facility)|Restaurant|Laundry Service|Free WiFi (Combined)|From 2 Stars|Solarium|Conference Rooms|Sauna|Hammam|Porter|Bike Rental|Free WiFi (Rooms)|Non-Smoking Rooms|Playground|Car Park|Safe (Rooms)|Swimming Pool (Indoor)|Flatscreen TV|Excellent Rating|Computer with Internet|Pet Friendly|WiFi (Rooms)|Swimming Pool (Combined Filter)|Free WiFi (Public Areas)|Lift|Central Heating,
158214,Sailing|Safe (Hotel)|Air Conditioning|Cable TV|Sun Umbrellas|Satisfactory Rating|Luxury Hotel|Terrace (Hotel)|Very Good Rating|Television|Business Hotel|Shower|Swimming Pool (Outdoor)|Beach|From 3 Stars|Good Rating|From 4 Stars|Deck Chairs|Family Friendly|WiFi (Public Areas)|Surfing|Openable Windows|Express Check-In / Check-Out|Laundry Service|Free WiFi (Combined)|Romantic|Boat Rental|From 2 Stars|3 Star|Self Catering|Free WiFi (Rooms)|Car Park|Honeymoon|Singles|Excellent Rating|Computer with Internet|Pet Friendly|Volleyball|WiFi (Rooms)|Serviced Apartment|Swimming Pool (Combined Filter),
158393,Telephone|Hotel|Wheelchair Accessible|Air Conditioning|Sun Umbrellas|Bathtub|Satisfactory Rating|Luxury Hotel|Terrace (Hotel)|Very Good Rating|Television|Shower|Swimming Pool (Outdoor)|Cot|Hairdryer|From 3 Stars|Good Rating|From 4 Stars|Deck Chairs|Desk|WiFi (Public Areas)|Openable Windows|Restaurant|Laundry Service|Free WiFi (Combined)|From 2 Stars|Solarium|Conference Rooms|Free WiFi (Rooms)|Car Park|Jacuzzi (Hotel)|Honeymoon|Computer with Internet|WiFi (Rooms)|Swimming Pool (Combined Filter)|Free WiFi (Public Areas)|Central Heating,
159212,Telephone|Hotel|Country Hotel|Cable TV|Bathtub|Satisfactory Rating|Hiking Trail|Terrace (Hotel)|Television|Business Hotel|Shower|Cot|Hairdryer|From 3 Stars|WiFi (Public Areas)|Openable Windows|Restaurant|Laundry Service|Free WiFi (Combined)|Tennis Court|From 2 Stars|Conference Rooms|3 Star|Free WiFi (Rooms)|Non-Smoking Rooms|Playground|Car Park|Computer with Internet|Pet Friendly|WiFi (Rooms)|Free WiFi (Public Areas)|Central Heating,
159797,Satellite TV|Sailing|Telephone|Hotel|Cable TV|Bathtub|Satisfactory Rating|Television|Business Hotel|Shower|Hairdryer|From 3 Stars|Good Rating|Radio|Desk|Tennis Court (Indoor)|WiFi (Public Areas)|Openable Windows|Restaurant|Laundry Service|Tennis Court|Boat Rental|From 2 Stars|3 Star|Non-Smoking Rooms|Car Park|Computer with Internet|Pet Friendly|WiFi (Rooms)|Central Heating,
160103,Hotel|2 Star|Satisfactory Rating|Luxury Hotel|Business Hotel|Good Rating|Family Friendly|Swimming Pool (Combined Filter),
160548,Satellite TV|Sailing|Diving|Safe (Hotel)|Telephone|On-Site Boutique Shopping|Wheelchair Accessible|Air Conditioning|Satisfactory Rating|Terrace (Hotel)|Very Good Rating|Television|Direct beach access|Shower|Microwave|Swimming Pool (Outdoor)|Nightclub|Beach|Good Rating|Organised Activities|Deck Chairs|Family Friendly|Desk|Balcony|Horse Riding|Surfing|Openable Windows|Restaurant|Bungalows|Laundry Service|Tennis Court|Boat Rental|Kids' Club|House / Apartment|Bike Rental|Self Catering|Non-Smoking Rooms|Car Park|Concierge|Safe (Rooms)|Doctor On-Site|Excellent Rating|Pet Friendly|Volleyball|Fridge|Swimming Pool (Combined Filter)|Washing Machine,
161099,Satellite TV|Cosmetic Mirror|Telephone|Hotel|Sitting Area (Rooms)|Hypoallergenic Rooms|Cable TV|Hotel Bar|Satisfactory Rating|Hiking Trail|Luxury Hotel|Terrace (Hotel)|Very Good Rating|Television|Shower|Cot|Hairdryer|Hypoallergenic Bedding|From 3 Stars|Good Rating|Table Tennis|Family Friendly|WiFi (Public Areas)|Openable Windows|Restaurant|Free WiFi (Combined)|Tennis Court|From 2 Stars|Conference Rooms|3 Star|Electric Kettle|Bike Rental|Non-Smoking Rooms|Playground|Car Park|Safe (Rooms)|Free WiFi (Public Areas)|Central Heating,
161993,Satellite TV|Sailing|Safe (Hotel)|Telephone|Hotel|Sitting Area (Rooms)|Reception (24/7)|Country Hotel|Sun Umbrellas|Massage|Hotel Bar|Bathtub|Satisfactory Rating|Room Service|Hiking Trail|Luxury Hotel|Terrace (Hotel)|Very Good Rating|Television|Shower|Swimming Pool (Outdoor)|Cot|Hairdryer|Ski Resort|Accessible Parking|From 3 Stars|Good Rating|Deck Chairs|Family Friendly|Desk|WiFi (Public Areas)|Openable Windows|Express Check-In / Check-Out|Laundry Service|Free WiFi (Combined)|Tennis Court|From 2 Stars|3 Star|Free WiFi (Rooms)|Non-Smoking Rooms|Car Park|Honeymoon|Excellent Rating|Body Treatments|Pet Friendly|WiFi (Rooms)|Free WiFi (Public Areas)|Washing Machine|Central Heating,
162358,Satellite TV|Golf Course|Sailing|Diving|Hotel|Hypoallergenic Rooms|Sun Umbrellas|Hotel Bar|Pool Table|Adults Only|Satisfactory Rating|Hiking Trail|Luxury Hotel|Terrace (Hotel)|Very Good Rating|Television|Minigolf|Business Hotel|Shower|Hairdryer|Beach|From 3 Stars|Good Rating|Radio|Family Friendly|Desk|Tennis Court (Indoor)|WiFi (Public Areas)|Horse Riding|Surfing|Openable Windows|Tennis Court|Boat Rental|From 2 Stars|Bowling|3 Star|Bike Rental|Non-Smoking Rooms|Car Park|Safe (Rooms)|Excellent Rating|Pet Friendly|Volleyball|Fridge|WiFi (Rooms)|Central Heating,
164642,Satellite TV|Resort|Airport Shuttle|Telephone|Reception (24/7)|Air Conditioning|Massage|Pool Table|Bathtub|Satisfactory Rating|Room Service|Luxury Hotel|Terrace (Hotel)|Towels|Television|Business Hotel|Shower|Spa Hotel|Swimming Pool (Outdoor)|Cot|Gym|Hairdryer|Health Retreat|From 3 Stars|From 4 Stars|Organised Activities|Table Tennis|Deck Chairs|Family Friendly|Room Service (24/7)|Desk|Balcony|WiFi (Public Areas)|Horse Riding|Openable Windows|Express Check-In / Check-Out|Spa (Wellness Facility)|Restaurant|Laundry Service|Ironing Board|Free WiFi (Combined)|Tennis Court|From 2 Stars|Halal Food|Conference Rooms|3 Star|Sauna|Electric Kettle|Porter|Bike Rental|Free WiFi (Rooms)|Non-Smoking Rooms|Playground|Car Park|Safe (Rooms)|Fitness|Jacuzzi (Hotel)|Large Groups|Singles|Body Treatments|Computer with Internet|Volleyball|WiFi (Rooms)|Swimming Pool (Combined Filter)|Free WiFi (Public Areas),
172062,Golf Course|Airport Shuttle|Cable TV|Sun Umbrellas|Pool Table|Bathtub|Satisfactory Rating|Room Service|Hiking Trail|Terrace (Hotel)|Very Good Rating|Business Hotel|Shower|Microwave|Cot|Hairdryer|Good Rating|Deck Chairs|Bed & Breakfast|Desk|Tennis Court (Indoor)|Openable Windows|Laundry Service|Ironing Board|Free WiFi (Combined)|Tennis Court|Bowling|Electric Kettle|Self Catering|Free WiFi (Rooms)|Fitness|Flatscreen TV|Computer with Internet|Fridge|WiFi (Rooms)|Central Heating,
172332,Satellite TV|Golf Course|Safe (Hotel)|Telephone|Hotel|Reception (24/7)|Wheelchair Accessible|Air Conditioning|Cable TV|Hotel Bar|Bathtub|Satisfactory Rating|Room Service|Luxury Hotel|Terrace (Hotel)|Towels|Very Good Rating|Television|Business Hotel|Shower|Cot|Gym|Hairdryer|Beach|From 3 Stars|Good Rating|Radio|Deck Chairs|Family Friendly|Desk|WiFi (Public Areas)|Openable Windows|Restaurant|Laundry Service|Ironing Board|Tennis Court|Romantic|From 2 Stars|Business Centre|Conference Rooms|3 Star|Sauna|Electric Kettle|Non-Smoking Rooms|Car Park|Concierge|Swimming Pool (Indoor)|Jacuzzi (Hotel)|Large Groups|Computer with Internet|Pet Friendly|Volleyball|WiFi (Rooms)|Swimming Pool (Combined Filter)|Washing Machine|Central Heating,
173237,Satellite TV|Golf Course|Safe (Hotel)|Telephone|Hotel|Reception (24/7)|Wheelchair Accessible|Air Conditioning|Cable TV|2 Star|Bathtub|Satisfactory Rating|Luxury Hotel|Very Good Rating|Television|Business Hotel|Shower|Microwave|Cot|Gym|Hairdryer|Accessible Parking|Good Rating|Radio|Deck Chairs|Family Friendly|Desk|WiFi (Public Areas)|Express Check-In / Check-Out|Laundry Service|Ironing Board|Free WiFi (Combined)|Tennis Court|From 2 Stars|Business Centre|Conference Rooms|Electric Kettle|Accessible Hotel|Non-Smoking Rooms|Car Park|Swimming Pool (Indoor)|Jacuzzi (Hotel)|Large Groups|Excellent Rating|Computer with Internet|Fridge|WiFi (Rooms)|Swimming Pool (Combined Filter)|Free WiFi (Public Areas)|Washing Machine|Lift|Central Heating,
173667,Telephone|Hotel|Convenience Store|Reception (24/7)|Wheelchair Accessible|Air Conditioning|Cable TV|Sun Umbrellas|Hotel Bar|2 Star|Bathtub|Satisfactory Rating|Luxury Hotel|Terrace (Hotel)|Television|Business Hotel|Shower|Microwave|Swimming Pool (Outdoor)|Cot|Gym|Hairdryer|Accessible Parking|From 3 Stars|Radio|Deck Chairs|Family Friendly|Desk|WiFi (Public Areas)|Openable Windows|Express Check-In / Check-Out|Restaurant|Laundry Service|Ironing Board|Free WiFi (Combined)|Tennis Court|Romantic|From 2 Stars|Business Centre|Bowling|Conference Rooms|Electric Kettle|Accessible Hotel|Non-Smoking Rooms|Car Park|Fitness|Jacuzzi (Hotel)|Large Groups|Computer with Internet|Pet Friendly|Fridge|WiFi (Rooms)|Swimming Pool (Combined Filter)|Free WiFi (Public Areas)|Washing Machine|Lift|Central Heating,
173742,Telephone|Reception (24/7)|Wheelchair Accessible|Air Conditioning|Teleprinter|Cable TV|Bathtub|Satisfactory Rating|Television|Business Hotel|Shower|Hairdryer|Accessible Parking|Family Friendly|Desk|WiFi (Public Areas)|Ironing Board|Free WiFi (Combined)|Romantic|From 2 Stars|Conference Rooms|Electric Kettle|Motel|Accessible Hotel|Free WiFi (Rooms)|Non-Smoking Rooms|Car Park|Swimming Pool (Indoor)|Jacuzzi (Hotel)|Large Groups|Computer with Internet|Pet Friendly|WiFi (Rooms)|Swimming Pool (Combined Filter)|Free WiFi (Public Areas)|Lift|Central Heating,
176902,Telephone|Hotel|Country Hotel|Cable TV|2 Star|Satisfactory Rating|Television|Business Hotel|Shower|Cot|Hairdryer|Good Rating|Radio|Family Friendly|Desk|Openable Windows|Tennis Court|Romantic|From 2 Stars|Non-Smoking Rooms|Car Park|Fan|Computer with Internet|Pet Friendly|Central Heating,
177182,Hiking Trail|Terrace (Hotel)|Shower|Beach|Bed & Breakfast|Desk|WiFi (Public Areas)|Openable Windows|Free WiFi (Combined)|Boat Rental|Bike Rental|Free WiFi (Rooms)|Car Park|WiFi (Rooms)|Free WiFi (Public Areas),
183636,Satellite TV|Telephone|Hotel|Convenience Store|Sitting Area (Rooms)|Reception (24/7)|Wheelchair Accessible|Air Conditioning|Cable TV|2 Star|Bathtub|Satisfactory Rating|Luxury Hotel|Terrace (Hotel)|Television|Business Hotel|Shower|Microwave|Swimming Pool (Outdoor)|Hairdryer|Radio|Family Friendly|Desk|Laundry Service|Ironing Board|Tennis Court|From 2 Stars|Electric Kettle|Non-Smoking Rooms|Car Park|Safe (Rooms)|Fitness|Large Groups|Computer with Internet|Volleyball|Fridge|Swimming Pool (Combined Filter)|Washing Machine|Central Heating,
190446,Satellite TV|Golf Course|Safe (Hotel)|Telephone|Hotel|Sitting Area (Rooms)|Reception (24/7)|Wheelchair Accessible|Air Conditioning|Teleprinter|Cable TV|Pool Table|2 Star|Bathtub|Satisfactory Rating|Luxury Hotel|Very Good Rating|Television|Business Hotel|Shower|Microwave|Cot|Gym|Accessible Parking|Good Rating|Family Friendly|Desk|Openable Windows|Laundry Service|Ironing Board|Tennis Court|From 2 Stars|Business Centre|Conference Rooms|Electric Kettle|Accessible Hotel|Non-Smoking Rooms|Car Park|Swimming Pool (Indoor)|Jacuzzi (Hotel)|Computer with Internet|Swimming Pool (Combined Filter)|Washing Machine|Lift|Central Heating,
193461,Satellite TV|Safe (Hotel)|Telephone|Hotel|Sitting Area (Rooms)|Reception (24/7)|Wheelchair Accessible|Air Conditioning|Cable TV|2 Star|Bathtub|Television|Business Hotel|Shower|Microwave|Hairdryer|Radio|Family Friendly|Desk|WiFi (Public Areas)|Openable Windows|Restaurant|Laundry Service|Ironing Board|Free WiFi (Combined)|From 2 Stars|Business Centre|Conference Rooms|Electric Kettle|Free WiFi (Rooms)|Non-Smoking Rooms|Car Park|Safe (Rooms)|Large Groups|Computer with Internet|Pet Friendly|Fridge|WiFi (Rooms)|Free WiFi (Public Areas)|Washing Machine|Central Heating,
194351,Diving|Hotel|Satisfactory Rating|Room Service|Luxury Hotel|Very Good Rating|Direct beach access|Shower|Beach|Good Rating|Openable Windows|Restaurant|Tennis Court|Boat Rental|Self Catering|Safe (Rooms)|Central Heating,
201576,Hotel|Wheelchair Accessible|Air Conditioning|Country Hotel|Hiking Trail|Television|Shower|Cot|Desk|WiFi (Public Areas)|Surfing|Openable Windows|Express Check-In / Check-Out|Free WiFi (Combined)|Boat Rental|Bike Rental|Free WiFi (Rooms)|Concierge|Computer with Internet|WiFi (Rooms)|1 Star|Free WiFi (Public Areas)|Central Heating,
205231,Satellite TV|Golf Course|Telephone|Hotel|Reception (24/7)|Wheelchair Accessible|Air Conditioning|Hypoallergenic Rooms|Cable TV|Swimming Pool (Bar)|Massage|Hotel Bar|Bathtub|Satisfactory Rating|Room Service|Luxury Hotel|Very Good Rating|Television|Business Hotel|Shower|Steam Room|Spa Hotel|Hairdryer|Health Retreat|Beach|Beauty Salon|From 3 Stars|Good Rating|4 Star|From 4 Stars|Family Friendly|Desk|WiFi (Public Areas)|Spa (Wellness Facility)|Restaurant|Free WiFi (Combined)|Romantic|From 2 Stars|Sauna|Free WiFi (Rooms)|Non-Smoking Rooms|Car Park|Swimming Pool (Indoor)|Jacuzzi (Hotel)|Body Treatments|Computer with Internet|Pet Friendly|WiFi (Rooms)|Swimming Pool (Combined Filter)|Free WiFi (Public Areas)|Lift|Central Heating,
211246,Sailing|Satisfactory Rating|Television|Shower|Hairdryer|Beach|Family Friendly|Bed & Breakfast|Openable Windows|Restaurant|Tennis Court|Electric Kettle|Non-Smoking Rooms|Car Park|Fitness|Central Heating,
217701,Air Conditioning|Country Hotel|Bathtub|Satisfactory Rating|Terrace (Hotel)|Business Hotel|Shower|Swimming Pool (Outdoor)|Cot|Hairdryer|Ski Resort|Hypoallergenic Bedding|Accessible Parking|Good Rating|Casa Rural (ES)|Family Friendly|Desk|Balcony|WiFi (Public Areas)|Openable Windows|Free WiFi (Combined)|Conference Rooms|Accessible Hotel|Free WiFi (Rooms)|Non-Smoking Rooms|Eco-Friendly hotel|Car Park|Flatscreen TV|Fridge|WiFi (Rooms)|Swimming Pool (Combined Filter)|Free WiFi (Public Areas)|Central Heating,
220686,Satellite TV|Safe (Hotel)|Telephone|Hotel|Sitting Area (Rooms)|On-Site Boutique Shopping|Wheelchair Accessible|Air Conditioning|Cable TV|Bathtub|Satisfactory Rating|Hiking Trail|Luxury Hotel|Terrace (Hotel)|Television|Business Hotel|Shower|Spa Hotel|Swimming Pool (Outdoor)|Cot|Accessible Parking|From 3 Stars|Good Rating|Table Tennis|Deck Chairs|Family Friendly|Desk|Tennis Court (Indoor)|WiFi (Public Areas)|Horse Riding|Openable Windows|Restaurant|Laundry Service|Ironing Board|Free WiFi (Combined)|Tennis Court|From 2 Stars|Business Centre|Bowling|Conference Rooms|3 Star|Accessible Hotel|Free WiFi (Rooms)|Non-Smoking Rooms|Car Park|Safe (Rooms)|Fitness|Computer with Internet|Pet Friendly|Volleyball|WiFi (Rooms)|Swimming Pool (Combined Filter)|Free WiFi (Public Areas)|Lift|Central Heating,
224856,Satellite TV|Safe (Hotel)|Telephone|Hotel|Sitting Area (Rooms)|On-Site Boutique Shopping|Reception (24/7)|Wheelchair Accessible|Air Conditioning|Cable TV|Sun Umbrellas|Satisfactory Rating|Terrace (Hotel)|Television|Business Hotel|Spa Hotel|Swimming Pool (Outdoor)|Cot|Hairdryer|Accessible Parking|From 3 Stars|Good Rating|Family Friendly|Desk|Tennis Court (Indoor)|WiFi (Public Areas)|Openable Windows|Express Check-In / Check-Out|Restaurant|Laundry Service|Ironing Board|Free WiFi (Combined)|Tennis Court|From 2 Stars|Business Centre|Conference Rooms|3 Star|Accessible Hotel|Free WiFi (Rooms)|Non-Smoking Rooms|Playground|Car Park|Safe (Rooms)|Fan|Flatscreen TV|Computer with Internet|Pet Friendly|Swimming Pool (Combined Filter)|Central Heating,
225056,Satellite TV|Airport Shuttle|Hotel|Sitting Area (Rooms)|Reception (24/7)|Cable TV|Pool Table|Satisfactory Rating|Hiking Trail|Luxury Hotel|Television|Minigolf|Business Hotel|Shower|Cot|From 3 Stars|Good Rating|Radio|Desk|WiFi (Public Areas)|Horse Riding|Openable Windows|Express Check-In / Check-Out|Restaurant|Laundry Service|Tennis Court|Gay-friendly|From 2 Stars|Bowling|3 Star|Sauna|Bike Rental|Non-Smoking Rooms|Car Park|Fitness|Childcare|Pet Friendly|Volleyball|WiFi (Rooms)|Central Heating,
231446,Golf Course|Telephone|Hotel|Wheelchair Accessible|Country Hotel|Massage|Hotel Bar|Pool Table|Satisfactory Rating|Hiking Trail|Luxury Hotel|Terrace (Hotel)|Very Good Rating|Television|Minigolf|Business Hotel|Shower|Gym|Accessible Parking|From 3 Stars|Convention Hotel|Good Rating|Table Tennis|Skiing|Desk|WiFi (Public Areas)|Express Check-In / Check-Out|Restaurant|Laundry Service|Free WiFi (Combined)|From 2 Stars|Conference Rooms|3 Star|Sauna|Accessible Hotel|Bike Rental|Free WiFi (Rooms)|Non-Smoking Rooms|Computer with Internet|WiFi (Rooms)|Central Heating,
241861,Satellite TV|Golf Course|Safe (Hotel)|Telephone|Hotel|Sitting Area (Rooms)|Reception (24/7)|Wheelchair Accessible|Air Conditioning|Cable TV|Sun Umbrellas|2 Star|Bathtub|Satisfactory Rating|Luxury Hotel|Terrace (Hotel)|Television|Business Hotel|Shower|Swimming Pool (Outdoor)|Cot|Hairdryer|Radio|Family Friendly|Desk|WiFi (Public Areas)|Laundry Service|Ironing Board|Free WiFi (Combined)|From 2 Stars|Electric Kettle|Free WiFi (Rooms)|Non-Smoking Rooms|Car Park|Large Groups|Computer with Internet|WiFi (Rooms)|Swimming Pool (Combined Filter)|Free WiFi (Public Areas)|Washing Machine|Central Heating,
243231,Satellite TV|Cosmetic Mirror|Safe (Hotel)|Telephone|Hotel|Sitting Area (Rooms)|On-Site Boutique Shopping|Reception (24/7)|Wheelchair Accessible|Cable TV|Sun Umbrellas|Hotel Bar|Pool Table|Bathtub|Satisfactory Rating|Room Service|Hiking Trail|Luxury Hotel|Terrace (Hotel)|Towels|Very Good Rating|Television|Minigolf|Business Hotel|Shower|Steam Room|Swimming Pool (Outdoor)|Cot|Gym|Hairdryer|Ski Resort|From 3 Stars|Good Rating|4 Star|From 4 Stars|Deck Chairs|Family Friendly|Skiing|Desk|Tennis Court (Indoor)|WiFi (Public Areas)|Horse Riding|Openable Windows|Spa (Wellness Facility)|Restaurant|Laundry Service|Free WiFi (Combined)|Tennis Court|Romantic|From 2 Stars|Solarium|Bowling|Sauna|Bike Rental|Free WiFi (Rooms)|Non-Smoking Rooms|Car Park|Safe (Rooms)|Fitness|Swimming Pool (Indoor)|Jacuzzi (Hotel)|Large Groups|Boutique Hotel|Excellent Rating|Computer with Internet|Pet Friendly|WiFi (Rooms)|Swimming Pool (Combined Filter)|Free WiFi (Public Areas)|Lift|Central Heating,
